1.9700237237792324, 4.147870277233025, 20, 96.30000000000003
1.9720074884609045, 4.49022261759169, 21, 102.1904761904762
1.9745317262523185, 4.280814041841852, 20, 92.60000000000001
1.9765139684745265, 4.1102104394769405, 20, 94.80000000000003
1.978751983886697, 3.8572749245587503, 22, 117.86363636363632
1.9809899992988673, 4.395154754065144, 16, 64
1.9831117541701457, 4.298220889085081, 22, 105.54545454545459
1.98529163931187, 4.21902385897371, 22, 111.68181818181817
1.987567024183613, 4.143224915719796, 21, 104.0952380952381
1.9898747522133482, 3.876943923813384, 19, 87.5789473684211
1.9918979735766724, 3.9755851938060065, 17, 78
1.9942353966362023, 4.125075596319274, 21, 104.0952380952381
1.9956969577217012, 3.995869727253649, 10, 42
1.9985049025245485, 4.19748499276815, 23, 113.3913043478261
2.0008124215209477, 4.66285721522285, 20, 101
2.0029923066626725, 4.320082569272073, 22, 111.68181818181817
2.0051377616385744, 3.720647952205552, 35, 310.74285714285725
2.009732511520884, 4.0566699472454, 20, 89.14999999999992
2.011682782094347, 4.471381895547339, 20, 94.79999999999997
2.0141187172368453, 4.025686466268793, 21, 97.52380952380953
2.016158812918688, 4.082078994406131, 20, 101
2.018466331915087, 4.284286085553256, 23, 113.39130434782608
2.020466571907527, 4.388468162707056, 19, 87.36842105263156
2.022872859155199, 4.626558576421806, 20, 90
2.025073260862963, 4.388215308412003, 17, 78
2.027242317817055, 4.2987905105814175, 21, 103.61904761904754
2.029354384309926, 4.385255125301223, 22, 112.90909090909096
2.031870594587802, 4.250824452165751, 21, 108.95238095238092
2.0337293190117522, 4.324530228571806, 23, 119.65217391304358
2.0359812351407682, 4.399692083915275, 20, 101
2.0382192505529386, 4.22727354961031, 20, 90
2.040329379370128, 4.049410219485191, 10, 32.5
2.0424278139149163, 4.2852777933700885, 37, 339.45945945945937
2.0470550516607284, 4.379892826387431, 22, 105.5454545454546
2.049043937342416, 4.294469244057483, 21, 108.95238095238092
2.051297177349227, 4.4642950184480865, 21, 95.90476190476187
2.0532945514911107, 4.2235953615189725, 54, 884.0185185185188
2.0605161924868978, 4.264673956305586, 65, 1210.2153846153842
2.0671855643161727, 4.068467004855739, 10, 35.6
2.069289880106317, 4.227273549610311, 22, 103.31818181818186
2.071182020409334, 4.043965423665034, 20, 89.14999999999999
2.0734839791189947, 4.156037470963261, 20, 97.10000000000005
2.0752977795341505, 4.261210051114312, 36, 307.2777777777779
2.0801021104092703, 4.3608727063086015, 18, 85.1111111111111
2.081952718163797, 4.258345575198825, 11, 36.90909090909091
2.084578141233611, 4.500420806588174, 20, 94.80000000000003
2.0866182369154536, 4.265516758347126, 21, 97.5238095238095
2.089112302328398, 4.372468104814491, 22, 103.31818181818186
2.09103977971687, 4.577603175407239, 19, 87.57894736842108
2.093391195713835, 4.425929686961682, 23, 113.39130434782614
2.09544850180701, 4.516755194048645, 20, 94.79999999999997
2.0977626401923835, 4.645356085800918, 21, 98.09523809523813
2.0999245326313507, 4.717066366590201, 19, 92.73684210526318
2.101946926498042, 4.820188379671182, 37, 351.89189189189193
2.1065426967018537, 4.621330154066591, 42, 450.9047619047615
2.1107665929415065, 4.821093880032131, 57, 872.6315789473686
2.117554613225183, 4.498433023987165, 21, 98.09523809523814
2.1197469548534316, 4.599334597321022, 20, 101
2.121915466681373, 4.687516616582256, 23, 113.39130434782604
2.124185371973366, 4.869172272525849, 17, 77.99999999999997
2.1263768651721917, 4.76769341544429, 19, 93.36842105263152
2.1306802104735425, 4.890500007889049, 61, 1073.6721311475399
2.1351606549853717, 4.978798656892472, 19, 87.89473684210526
2.1374008652475704, 4.883213625770498, 23, 113.39130434782604
2.139569377075512, 4.971395645031732, 20, 101
2.1439863963638652, 4.928062115576845, 46, 574.2826086956516
2.146283423312023, 5.062142242034345, 20, 90
2.1484503906158707, 4.93711359727519, 18, 79.38888888888889
2.150471709297656, 4.86431466056865, 20, 89.14999999999998
2.1529287447675607, 4.964894319663582, 37, 341.8378378378381
2.161388545404713, 4.92091785044903, 64, 1138.7343749999993
2.163867830121933, 5.065078161349136, 17, 72.47058823529414
2.1661058455341036, 5.218473879597936, 22, 117.86363636363635
2.1682048537778162, 5.162160773948094, 23, 119.65217391304344
2.1728449795715443, 5.08910679007432, 40, 392.8749999999999
2.1747672558305555, 5.178050395478591, 22, 105.31818181818178
2.1792590565154155, 5.094704256252929, 34, 302.29411764705907
2.1815283599050463, 5.197613947559674, 21, 98.09523809523813
2.1835989047761704, 5.12588092326237, 21, 109.80952380952382
2.19036011447584, 5.120335608028734, 90, 4087.9222222222133
2.194720471161139, 5.241820504099517, 20, 95.95000000000003
2.196935649681349, 5.345833389330608, 21, 104.09523809523807
2.199292416931716, 5.196447205598211, 20, 95.00000000000006
2.201274659153924, 5.113565313669159, 24, 121.33333333333329
2.203192958078642, 5.042480479350446, 6, 20.83333333333333
2.20769260994941, 5.010698524888909, 34, 329.29411764705867
2.2101685905321595, 5.091428643794279, 22, 111.68181818181823
2.2122638043457474, 5.211030704769624, 40, 538.3000000000005
2.216818970281992, 5.009638853768548, 21, 97.52380952380949
2.218930114072157, 4.825192794305302, 18, 86.05555555555553
2.2218594822307, 4.934049930111427, 13, 49.84615384615385
2.2257218798003686, 5.022446033273752, 38, 395.1842105263165
2.227702558284307, 5.083661994254163, 36, 332.38888888888886
2.234304679719749, 5.114712684435858, 58, 1147.6206896551712
